customer_id,region,segment,customer_tier
4672,North,Enterprise,Platinum
4673,East,SMB,Gold
4674,West,Enterprise,Platinum
4675,South,SMB,Silver
4676,North,SMB,Gold
4677,East,SMB,Gold
4678,East,Enterprise,Gold
4679,West,SMB,Gold
4680,West,Enterprise,Gold
4681,West,SMB,Platinum
4682,North,SMB,Platinum
4683,North,Enterprise,Gold
4684,West,SMB,Platinum
4685,South,Enterprise,Silver
4686,East,SMB,Gold
4687,East,SMB,Platinum
4688,North,Enterprise,Gold
4689,East,Enterprise,Gold
4690,South,SMB,Platinum
4691,East,Enterprise,Platinum
4692,North,SMB,Gold
4693,North,Enterprise,Gold
4694,South,SMB,Silver
4695,South,SMB,Silver
4696,East,SMB,Platinum
4697,East,SMB,Platinum
4698,North,SMB,Gold
4699,South,SMB,Silver
4700,South,SMB,Silver
4701,South,Enterprise,Platinum
4702,East,SMB,Gold
4703,South,SMB,Silver
4704,North,SMB,Silver
4705,North,Enterprise,Platinum
4706,East,SMB,Gold
4707,West,SMB,Gold
4708,East,SMB,Platinum
4709,West,SMB,Gold
4710,South,SMB,Platinum
4711,East,SMB,Silver
4712,North,SMB,Silver
4713,South,SMB,Silver
4714,North,SMB,Gold
4715,South,SMB,Platinum
4716,East,SMB,Gold
4717,West,Enterprise,Gold
4718,South,Enterprise,Gold
4719,West,SMB,Gold
4720,South,SMB,Gold
4721,North,SMB,Gold
4722,North,SMB,Platinum
4723,South,SMB,Gold
4724,West,SMB,Gold
4725,East,Enterprise,Silver
4726,East,Enterprise,Gold
4727,North,SMB,Platinum
4728,East,SMB,Gold
4729,North,Enterprise,Silver
4730,East,Enterprise,Platinum
4731,South,Enterprise,Silver
4732,North,SMB,Gold
4733,North,SMB,Gold
4734,South,SMB,Silver
4735,North,SMB,Gold
4736,East,SMB,Gold
4737,East,SMB,Platinum
4738,North,Enterprise,Platinum
4739,East,Enterprise,Gold
4740,West,SMB,Gold
4741,North,Enterprise,Gold
4742,South,SMB,Silver
4743,West,Enterprise,Gold
4744,North,SMB,Gold
4745,South,SMB,Gold
4746,East,SMB,Gold
4747,South,SMB,Gold
4748,West,SMB,Gold
4749,East,SMB,Silver
4750,North,Enterprise,Gold
4751,East,SMB,Gold
4752,North,SMB,Gold
4753,North,SMB,Platinum
4754,South,SMB,Silver
4755,South,SMB,Gold
4756,South,Enterprise,Gold
4757,West,SMB,Silver
4758,West,SMB,Silver
4759,South,Enterprise,Gold
4760,West,SMB,Silver
4761,East,SMB,Gold
4762,East,Enterprise,Gold
4763,West,SMB,Platinum
4764,West,SMB,Platinum
4765,East,Enterprise,Platinum
4766,North,SMB,Gold
4767,East,SMB,Platinum
4768,East,Enterprise,Gold
4769,West,SMB,Gold
4770,East,SMB,Silver
4771,West,Enterprise,Platinum
4772,West,Enterprise,Gold
4773,South,SMB,Gold
4774,East,SMB,Gold
4775,North,Enterprise,Platinum
4776,South,Enterprise,Silver
4777,West,SMB,Gold
4778,West,SMB,Silver
4779,North,SMB,Gold
4780,West,Enterprise,Silver
4781,East,Enterprise,Gold
4782,South,Enterprise,Silver
4783,West,Enterprise,Gold
4784,West,SMB,Platinum
4785,North,SMB,Gold
4786,East,Enterprise,Gold
4787,West,Enterprise,Platinum
4788,North,SMB,Gold
4789,West,SMB,Silver
4790,North,Enterprise,Platinum
4791,North,SMB,Gold
4792,East,SMB,Gold
4793,West,SMB,Gold
4794,East,SMB,Platinum
4795,North,SMB,Gold
4796,South,Enterprise,Platinum
4797,West,SMB,Gold
4798,South,SMB,Gold
4799,West,SMB,Silver
4800,East,Enterprise,Platinum
4801,East,Enterprise,Platinum
4802,East,Enterprise,Gold
4803,East,Enterprise,Gold
4804,East,SMB,Gold
4805,South,SMB,Silver
4806,East,SMB,Silver
4807,North,SMB,Gold
4808,North,Enterprise,Gold
4809,South,SMB,Silver
4810,West,Enterprise,Platinum
4811,North,SMB,Gold
4812,West,SMB,Gold
4813,South,SMB,Gold
4814,West,SMB,Silver
4815,West,SMB,Silver
4816,West,SMB,Gold
4817,West,SMB,Silver
4818,South,SMB,Gold
4819,North,SMB,Silver
4820,East,SMB,Gold
4821,West,SMB,Gold
4822,North,SMB,Gold
4823,North,SMB,Gold
4824,South,SMB,Gold
4825,North,SMB,Platinum
4826,South,SMB,Silver
4827,West,SMB,Silver
4828,West,SMB,Gold
4829,East,SMB,Silver
4830,East,Enterprise,Silver
4831,East,SMB,Gold
4832,North,SMB,Gold
4833,West,Enterprise,Silver
4834,South,SMB,Gold
4835,East,Enterprise,Platinum
4836,South,SMB,Gold
4837,South,SMB,Gold
4838,East,Enterprise,Silver
4839,West,SMB,Gold
4840,East,SMB,Silver
4841,South,SMB,Silver
4842,East,SMB,Gold
4843,South,SMB,Silver
4844,South,SMB,Platinum
4845,East,Enterprise,Gold
4846,North,Enterprise,Silver
4847,East,SMB,Gold
4848,North,Enterprise,Silver
4849,South,SMB,Gold
4850,South,SMB,Silver
4851,North,Enterprise,Gold
4852,South,Enterprise,Gold
4853,North,Enterprise,Gold
4854,North,SMB,Gold
4855,South,SMB,Platinum
4856,West,Enterprise,Gold
4857,North,SMB,Gold
4858,East,SMB,Gold
4859,East,SMB,Gold
4860,South,Enterprise,Gold
4861,West,SMB,Silver
4862,South,SMB,Silver
4863,West,SMB,Gold
4864,North,SMB,Gold
4865,North,Enterprise,Gold
4866,North,SMB,Platinum
4867,North,SMB,Gold
4868,East,SMB,Gold
4869,East,SMB,Gold
4870,South,SMB,Gold
4871,West,SMB,Gold
4872,North,SMB,Platinum
4873,North,SMB,Silver
4874,West,Enterprise,Silver
4875,West,Enterprise,Silver
4876,South,SMB,Gold
4877,West,SMB,Platinum
4878,North,Enterprise,Platinum
4879,North,SMB,Gold
4880,North,SMB,Gold
4881,North,Enterprise,Silver
4882,North,SMB,Silver
4883,South,SMB,Silver
4884,North,SMB,Silver
4885,South,SMB,Gold
4886,North,Enterprise,Silver
4887,East,SMB,Silver
4888,East,SMB,Gold
4889,East,Enterprise,Platinum
4890,East,Enterprise,Platinum
4891,South,SMB,Gold
4892,South,SMB,Gold
4893,West,SMB,Silver
4894,North,Enterprise,Gold
4895,East,SMB,Gold
4896,South,SMB,Platinum
4897,North,SMB,Gold
4898,North,SMB,Gold
4899,South,SMB,Silver
4900,East,SMB,Gold
4901,West,SMB,Silver
4902,North,SMB,Gold
4903,West,SMB,Gold
4904,East,SMB,Silver
4905,East,Enterprise,Silver
4906,West,Enterprise,Platinum
4907,East,SMB,Silver
4908,North,SMB,Platinum
4909,West,SMB,Gold
4910,East,SMB,Platinum
4911,West,SMB,Gold
4912,North,SMB,Gold
4913,East,Enterprise,Gold
4914,North,SMB,Gold
4915,East,SMB,Gold
4916,South,SMB,Gold
4917,East,Enterprise,Silver
4918,West,SMB,Gold
4919,East,Enterprise,Gold
4920,North,SMB,Silver
4921,North,Enterprise,Gold
4922,East,Enterprise,Gold
4923,West,Enterprise,Gold
4924,South,SMB,Platinum
4925,West,SMB,Gold
4926,South,SMB,Silver
4927,North,Enterprise,Gold
4928,West,SMB,Gold
4929,South,SMB,Gold
4930,East,SMB,Gold
4931,North,SMB,Silver
4932,East,SMB,Silver
4933,North,SMB,Gold
4934,West,SMB,Silver
4935,West,SMB,Silver
4936,North,Enterprise,Gold
4937,North,Enterprise,Silver
4938,North,Enterprise,Silver
4939,West,SMB,Gold
4940,South,Enterprise,Gold
4941,East,SMB,Silver
4942,East,SMB,Gold
4943,West,SMB,Silver
4944,East,SMB,Gold
4945,North,SMB,Gold
4946,South,Enterprise,Gold
4947,East,SMB,Gold
4948,South,SMB,Gold
4949,North,SMB,Silver
4950,East,SMB,Gold
4951,West,SMB,Platinum
4952,South,SMB,Gold
4953,North,Enterprise,Gold
4954,South,SMB,Silver
4955,East,SMB,Silver
4956,East,Enterprise,Gold
4957,West,Enterprise,Platinum
4958,North,Enterprise,Gold
4959,North,SMB,Gold
4960,West,SMB,Silver
4961,West,SMB,Platinum
4962,North,Enterprise,Gold
4963,South,Enterprise,Gold
4964,South,SMB,Silver
4965,West,SMB,Silver
4966,South,Enterprise,Silver
4967,North,SMB,Silver
4968,East,SMB,Silver
4969,East,SMB,Silver
4970,South,SMB,Silver
4971,West,Enterprise,Silver
4972,West,SMB,Gold
4973,West,SMB,Gold
4974,West,SMB,Gold
4975,West,SMB,Gold
4976,South,SMB,Silver
4977,East,SMB,Silver
4978,East,SMB,Gold
4979,South,SMB,Gold
4980,West,Enterprise,Silver
4981,South,SMB,Gold
4982,East,SMB,Gold
4983,North,Enterprise,Silver
4984,South,SMB,Platinum
4985,West,Enterprise,Gold
4986,East,SMB,Gold
4987,East,Enterprise,Platinum
4988,East,Enterprise,Gold
4989,East,SMB,Gold
4990,West,Enterprise,Gold
4991,North,Enterprise,Platinum
4992,East,SMB,Silver
4993,South,SMB,Gold
4994,North,SMB,Gold
4995,East,Enterprise,Gold
4996,North,SMB,Gold
4997,South,SMB,Gold
4998,East,SMB,Gold
4999,South,SMB,Silver
5000,West,SMB,Silver
5001,East,SMB,Gold
5002,East,Enterprise,Platinum
5003,East,SMB,Gold
5004,East,SMB,Platinum
5005,West,SMB,Silver
5006,East,SMB,Gold
5007,North,SMB,Silver
5008,East,SMB,Silver
5009,West,SMB,Gold
5010,East,SMB,Gold
5011,North,SMB,Gold
5012,West,SMB,Platinum
5013,West,Enterprise,Silver
5014,North,SMB,Gold
5015,North,Enterprise,Platinum
5016,North,Enterprise,Silver
5017,North,SMB,Gold
5018,North,Enterprise,Platinum
5019,West,SMB,Gold
5020,West,SMB,Gold
5021,East,SMB,Gold
5022,East,Enterprise,Gold
5023,South,SMB,Platinum
5024,East,Enterprise,Gold
5025,East,SMB,Gold
5026,North,Enterprise,Silver
5027,North,SMB,Platinum
5028,East,SMB,Gold
5029,South,SMB,Silver
5030,North,SMB,Silver
5031,East,SMB,Silver
5032,East,Enterprise,Platinum
5033,West,SMB,Gold
5034,South,Enterprise,Gold
5035,West,SMB,Silver
5036,South,Enterprise,Platinum
5037,North,SMB,Platinum
5038,South,SMB,Gold
5039,East,Enterprise,Platinum
5040,East,SMB,Gold
5041,South,SMB,Silver
5042,South,SMB,Silver
5043,South,SMB,Gold
5044,West,SMB,Silver
5045,South,Enterprise,Platinum
5046,North,SMB,Gold
5047,West,SMB,Gold
5048,West,SMB,Platinum
5049,South,SMB,Platinum
5050,North,SMB,Gold
5051,West,Enterprise,Silver
5052,East,Enterprise,Silver
5053,West,SMB,Gold
5054,South,Enterprise,Platinum
5055,North,SMB,Platinum
5056,South,Enterprise,Gold
5057,East,SMB,Gold
5058,East,SMB,Platinum
5059,East,SMB,Gold
5060,South,SMB,Gold
5061,West,SMB,Gold
5062,South,SMB,Silver
5063,North,SMB,Silver
5064,West,SMB,Gold
5065,East,SMB,Platinum
5066,South,SMB,Silver
5067,East,SMB,Gold
5068,East,SMB,Gold
5069,North,SMB,Gold
5070,West,Enterprise,Gold
5071,North,Enterprise,Gold
5072,North,SMB,Gold
5073,North,SMB,Gold
5074,East,SMB,Silver
5075,North,Enterprise,Gold
5076,North,SMB,Platinum
5077,West,SMB,Platinum
5078,West,SMB,Gold
5079,North,SMB,Gold
5080,West,SMB,Gold
5081,West,SMB,Gold
5082,North,SMB,Platinum
5083,East,SMB,Silver
5084,North,SMB,Silver
5085,West,SMB,Platinum
5086,East,SMB,Gold
5087,South,Enterprise,Silver
5088,East,SMB,Platinum
5089,West,SMB,Silver
5090,East,SMB,Gold
5091,North,SMB,Gold
5092,South,SMB,Platinum
5093,South,SMB,Silver
5094,South,SMB,Gold
5095,West,SMB,Silver
5096,West,SMB,Silver
5097,South,SMB,Gold
5098,East,SMB,Gold
5099,South,SMB,Platinum
5100,East,SMB,Platinum
5101,East,SMB,Silver
5102,West,SMB,Platinum
5103,East,SMB,Gold
5104,South,SMB,Gold
5105,West,Enterprise,Silver
5106,North,Enterprise,Gold
5107,North,SMB,Silver
5108,West,SMB,Silver
5109,South,SMB,Silver
5110,North,SMB,Platinum
5111,North,Enterprise,Gold
5112,East,Enterprise,Platinum
5113,East,Enterprise,Gold
5114,South,SMB,Silver
5115,West,SMB,Platinum
5116,South,Enterprise,Platinum
5117,West,SMB,Gold
5118,North,Enterprise,Gold
5119,East,SMB,Gold
5120,South,SMB,Platinum
5121,South,SMB,Gold
5122,West,SMB,Gold
5123,West,SMB,Gold
5124,South,SMB,Gold
5125,West,SMB,Gold
5126,South,SMB,Silver
5127,South,SMB,Silver
5128,South,SMB,Gold
5129,North,Enterprise,Gold
5130,West,SMB,Platinum
5131,East,SMB,Silver
5132,East,Enterprise,Silver
5133,West,Enterprise,Gold
5134,South,SMB,Silver
5135,East,Enterprise,Platinum
5136,East,SMB,Gold
5137,West,SMB,Silver
5138,East,SMB,Gold
5139,South,SMB,Platinum
5140,West,Enterprise,Silver
5141,South,Enterprise,Platinum
5142,East,Enterprise,Silver
5143,East,Enterprise,Platinum
5144,South,SMB,Gold
5145,North,SMB,Gold
5146,East,Enterprise,Gold
5147,North,Enterprise,Silver
5148,East,Enterprise,Silver
5149,North,Enterprise,Gold
5150,North,SMB,Gold
5151,North,Enterprise,Silver
5152,South,Enterprise,Silver
5153,North,Enterprise,Silver
5154,North,SMB,Gold
5155,North,SMB,Gold
5156,East,SMB,Silver
5157,North,SMB,Silver
5158,East,SMB,Gold
5159,North,SMB,Gold
5160,North,SMB,Gold
5161,South,SMB,Silver
5162,East,SMB,Silver
5163,North,SMB,Silver
5164,East,SMB,Gold
5165,East,SMB,Gold
5166,West,SMB,Silver
5167,South,SMB,Gold
5168,South,SMB,Gold
5169,South,SMB,Gold
5170,West,Enterprise,Silver
5171,West,SMB,Platinum
5172,South,SMB,Gold
5173,West,Enterprise,Gold
5174,West,SMB,Gold
5175,West,Enterprise,Gold
5176,South,Enterprise,Gold
5177,South,SMB,Silver
5178,South,SMB,Gold
5179,West,SMB,Gold
5180,South,SMB,Silver
5181,West,SMB,Gold
5182,North,SMB,Gold
5183,West,Enterprise,Gold
5184,East,SMB,Silver
5185,South,SMB,Silver
5186,South,SMB,Gold
5187,East,SMB,Platinum
5188,West,SMB,Silver
5189,North,SMB,Gold
5190,East,SMB,Silver
5191,East,Enterprise,Gold
5192,West,SMB,Gold
5193,South,SMB,Gold
5194,West,SMB,Platinum
5195,East,SMB,Gold
5196,East,SMB,Platinum
5197,South,Enterprise,Gold
5198,South,Enterprise,Gold
5199,South,SMB,Gold
5200,West,SMB,Gold
5201,South,SMB,Silver
5202,East,SMB,Silver
5203,East,SMB,Gold
5204,North,SMB,Gold
5205,West,SMB,Platinum
5206,North,SMB,Platinum
5207,East,Enterprise,Gold
5208,North,Enterprise,Gold
5209,East,SMB,Silver
5210,North,SMB,Gold
5211,South,Enterprise,Platinum
5212,North,SMB,Silver
5213,South,Enterprise,Platinum
5214,South,SMB,Platinum
5215,West,SMB,Gold
5216,South,SMB,Silver
5217,South,Enterprise,Gold
5218,North,SMB,Gold
5219,East,SMB,Silver
5220,West,SMB,Gold
5221,South,Enterprise,Silver
5222,West,Enterprise,Gold
5223,North,Enterprise,Silver
5224,South,Enterprise,Silver
5225,North,SMB,Gold
5226,West,SMB,Gold
5227,North,SMB,Silver
5228,West,SMB,Gold
5229,North,Enterprise,Gold
5230,West,Enterprise,Silver
5231,East,SMB,Gold
5232,North,SMB,Platinum
5233,North,Enterprise,Gold
5234,East,SMB,Gold
5235,East,SMB,Platinum
5236,North,SMB,Gold
5237,East,SMB,Silver
5238,South,SMB,Platinum
5239,West,SMB,Platinum
5240,West,SMB,Silver
5241,West,Enterprise,Gold
5242,South,SMB,Platinum
5243,East,SMB,Silver
5244,East,Enterprise,Gold
5245,North,SMB,Gold
5246,East,SMB,Gold
5247,North,Enterprise,Platinum
5248,South,SMB,Silver
5249,West,Enterprise,Gold
5250,West,SMB,Gold
5251,West,SMB,Silver
5252,East,SMB,Platinum
5253,North,SMB,Platinum
5254,North,Enterprise,Platinum
5255,South,SMB,Platinum
5256,East,Enterprise,Gold
5257,South,Enterprise,Gold
5258,North,SMB,Gold
5259,North,Enterprise,Platinum
5260,West,SMB,Platinum
5261,East,SMB,Silver
5262,North,Enterprise,Gold
5263,West,SMB,Gold
5264,East,SMB,Gold
5265,South,SMB,Gold
5266,East,SMB,Platinum
5267,East,SMB,Silver
5268,North,SMB,Silver
5269,North,SMB,Gold
5270,East,SMB,Gold
5271,North,SMB,Gold
5272,North,SMB,Gold
5273,North,SMB,Gold
5274,West,Enterprise,Gold
5275,West,SMB,Platinum
5276,East,SMB,Platinum
5277,North,SMB,Gold
5278,West,SMB,Silver
5279,East,SMB,Silver
5280,North,Enterprise,Platinum
5281,South,Enterprise,Platinum
5282,North,Enterprise,Gold
5283,North,Enterprise,Silver
5284,West,SMB,Silver
5285,East,SMB,Silver
5286,East,Enterprise,Gold
5287,West,SMB,Gold
5288,North,Enterprise,Platinum
5289,South,Enterprise,Platinum
5290,North,Enterprise,Gold
5291,North,SMB,Platinum
5292,South,Enterprise,Silver
5293,West,SMB,Silver
5294,East,SMB,Platinum
5295,West,SMB,Silver
5296,West,Enterprise,Gold
5297,North,Enterprise,Silver
5298,East,SMB,Silver
5299,East,SMB,Platinum
5300,West,SMB,Gold
5301,South,Enterprise,Platinum
5302,West,SMB,Silver
5303,South,SMB,Gold
5304,East,SMB,Silver
5305,West,SMB,Gold
5306,North,SMB,Gold
5307,West,SMB,Silver
5308,East,Enterprise,Gold
5309,North,Enterprise,Platinum
5310,North,SMB,Gold
5311,South,Enterprise,Platinum
5312,North,SMB,Platinum
5313,North,SMB,Gold
5314,West,SMB,Gold
5315,East,SMB,Silver
5316,South,Enterprise,Gold
5317,West,SMB,Silver
5318,North,SMB,Platinum
5319,North,Enterprise,Platinum
5320,South,SMB,Platinum
5321,East,Enterprise,Gold
5322,South,Enterprise,Gold
5323,West,SMB,Gold
5324,South,Enterprise,Silver
5325,North,SMB,Gold
5326,West,SMB,Platinum
5327,North,SMB,Platinum
5328,East,SMB,Silver
5329,North,Enterprise,Gold
5330,North,SMB,Silver
5331,South,SMB,Platinum
5332,North,Enterprise,Platinum
5333,West,SMB,Platinum
5334,West,SMB,Silver
5335,East,SMB,Gold
5336,West,Enterprise,Gold
5337,South,SMB,Gold
5338,East,SMB,Gold
5339,West,SMB,Platinum
5340,South,SMB,Gold
5341,West,Enterprise,Platinum
5342,West,SMB,Silver
5343,North,SMB,Platinum
5344,West,SMB,Platinum
5345,West,Enterprise,Gold
5346,South,Enterprise,Silver
5347,South,SMB,Gold
5348,North,SMB,Gold
5349,West,SMB,Platinum
5350,North,SMB,Platinum
5351,West,SMB,Gold
5352,East,SMB,Platinum
5353,East,SMB,Gold
5354,North,Enterprise,Silver
5355,North,SMB,Silver
5356,North,Enterprise,Platinum
5357,South,SMB,Gold
5358,South,Enterprise,Silver
5359,South,SMB,Silver
5360,North,SMB,Platinum
5361,West,Enterprise,Gold
5362,East,SMB,Silver
5363,North,SMB,Gold
5364,South,SMB,Silver
5365,South,Enterprise,Gold
5366,North,SMB,Platinum
5367,North,Enterprise,Platinum
5368,South,SMB,Platinum
5369,West,SMB,Platinum
5370,South,SMB,Silver
5371,South,SMB,Gold
5372,North,SMB,Silver
5373,West,SMB,Gold
5374,South,SMB,Gold
5375,South,SMB,Gold
5376,East,SMB,Silver
5377,North,Enterprise,Gold
5378,East,Enterprise,Gold
5379,East,Enterprise,Silver
5380,South,SMB,Gold
5381,North,Enterprise,Silver
5382,West,SMB,Silver
5383,South,SMB,Gold
5384,West,Enterprise,Platinum
5385,West,Enterprise,Silver
5386,North,SMB,Gold
5387,East,SMB,Platinum
5388,North,SMB,Gold
5389,West,SMB,Gold
5390,South,Enterprise,Silver
5391,West,SMB,Silver
5392,South,Enterprise,Silver
5393,South,SMB,Silver
5394,North,Enterprise,Platinum
5395,West,Enterprise,Silver
5396,East,SMB,Gold
5397,West,SMB,Platinum
5398,West,Enterprise,Silver
5399,East,SMB,Gold
5400,North,SMB,Silver
5401,West,SMB,Platinum
5402,West,SMB,Silver
5403,South,Enterprise,Platinum
5404,West,SMB,Platinum
5405,East,Enterprise,Gold
5406,South,SMB,Gold
5407,North,Enterprise,Gold
5408,South,SMB,Silver
5409,East,SMB,Gold
5410,East,SMB,Gold
5411,South,Enterprise,Platinum
5412,North,SMB,Gold
5413,South,Enterprise,Gold
5414,North,SMB,Gold
5415,South,SMB,Gold
5416,East,Enterprise,Silver
5417,West,SMB,Platinum
5418,West,SMB,Gold
5419,North,SMB,Gold
5420,North,SMB,Gold
5421,North,SMB,Silver
5422,East,SMB,Gold
5423,South,SMB,Gold
5424,East,Enterprise,Gold
5425,West,Enterprise,Silver
5426,North,SMB,Gold
5427,South,SMB,Gold
5428,West,SMB,Gold
5429,West,Enterprise,Platinum
5430,West,SMB,Platinum
5431,East,SMB,Silver
5432,North,Enterprise,Gold
5433,West,SMB,Silver
5434,North,Enterprise,Platinum
5435,East,SMB,Gold
5436,West,SMB,Silver
5437,East,Enterprise,Platinum
5438,East,SMB,Gold
5439,North,Enterprise,Silver
5440,West,SMB,Silver
5441,East,Enterprise,Silver
5442,West,SMB,Silver
5443,North,SMB,Gold
5444,East,SMB,Gold
5445,North,SMB,Silver
5446,West,SMB,Silver
5447,West,SMB,Gold
5448,North,SMB,Gold
5449,South,SMB,Gold
5450,East,SMB,Gold
5451,West,SMB,Gold
5452,West,SMB,Silver
5453,East,Enterprise,Gold
5454,North,SMB,Gold
5455,North,SMB,Gold
5456,North,SMB,Platinum
5457,South,Enterprise,Gold
5458,South,SMB,Gold
5459,West,SMB,Gold
5460,North,SMB,Gold
5461,East,SMB,Gold
5462,West,Enterprise,Gold
5463,East,SMB,Silver
5464,West,SMB,Silver
5465,South,Enterprise,Silver
5466,West,SMB,Gold
5467,South,Enterprise,Gold
5468,West,SMB,Gold
5469,North,Enterprise,Silver
5470,East,Enterprise,Gold
5471,North,SMB,Silver
5472,West,Enterprise,Gold
5473,West,SMB,Platinum
5474,West,SMB,Platinum
5475,South,SMB,Silver
5476,East,SMB,Gold
5477,East,Enterprise,Gold
5478,West,SMB,Silver
5479,West,Enterprise,Gold
5480,South,SMB,Platinum
5481,North,SMB,Platinum
5482,North,SMB,Gold
5483,East,SMB,Gold
5484,South,Enterprise,Silver
5485,West,Enterprise,Gold
5486,East,Enterprise,Silver
5487,South,Enterprise,Platinum
5488,North,SMB,Gold
5489,South,SMB,Silver
5490,North,SMB,Platinum
5491,South,SMB,Silver
5492,East,SMB,Silver
5493,North,SMB,Platinum
5494,East,SMB,Gold
5495,East,SMB,Gold
5496,North,Enterprise,Silver
5497,North,SMB,Gold
5498,West,SMB,Gold
5499,West,SMB,Platinum
5500,West,Enterprise,Gold
5501,East,Enterprise,Gold
5502,East,SMB,Platinum
5503,West,SMB,Silver
5504,East,Enterprise,Gold
5505,East,SMB,Platinum
5506,North,Enterprise,Gold
5507,North,Enterprise,Silver
5508,East,SMB,Platinum
5509,West,SMB,Platinum
5510,South,SMB,Platinum
5511,West,SMB,Platinum
5512,South,Enterprise,Gold
5513,West,Enterprise,Gold
5514,North,Enterprise,Gold
5515,East,SMB,Gold
5516,East,SMB,Silver
5517,North,SMB,Gold
5518,South,SMB,Silver
5519,South,SMB,Gold
5520,South,SMB,Silver
5521,North,SMB,Gold
5522,South,Enterprise,Gold
5523,North,SMB,Silver
5524,West,Enterprise,Platinum
5525,West,SMB,Gold
5526,North,SMB,Silver
5527,East,Enterprise,Silver
5528,West,Enterprise,Gold
5529,South,SMB,Gold
5530,North,SMB,Gold
5531,South,SMB,Silver
5532,South,SMB,Gold
5533,East,Enterprise,Silver
5534,South,SMB,Platinum
5535,East,SMB,Gold
5536,West,Enterprise,Gold
5537,North,SMB,Gold
5538,South,SMB,Gold
5539,North,SMB,Platinum
5540,South,SMB,Platinum
5541,North,SMB,Gold
5542,South,SMB,Platinum
5543,South,SMB,Gold
5544,South,Enterprise,Silver
5545,South,Enterprise,Gold
5546,South,SMB,Gold
5547,South,SMB,Silver
5548,South,SMB,Gold
5549,South,SMB,Silver
5550,South,Enterprise,Gold
5551,North,SMB,Gold
5552,East,SMB,Gold
5553,South,SMB,Gold
5554,East,SMB,Gold
5555,South,SMB,Gold
5556,South,Enterprise,Silver
5557,North,Enterprise,Gold
5558,West,Enterprise,Platinum
5559,West,Enterprise,Gold
5560,North,Enterprise,Silver
5561,East,SMB,Gold
5562,West,SMB,Platinum
5563,North,Enterprise,Silver
5564,North,SMB,Silver
5565,West,SMB,Platinum
5566,East,SMB,Silver
5567,North,SMB,Gold
5568,South,SMB,Silver
5569,East,SMB,Gold
5570,East,SMB,Silver
5571,West,Enterprise,Silver
5572,West,SMB,Platinum
5573,South,Enterprise,Platinum
5574,North,SMB,Gold
5575,West,SMB,Platinum
5576,West,SMB,Gold
5577,East,SMB,Silver
5578,West,SMB,Gold
5579,West,Enterprise,Gold
5580,West,Enterprise,Gold
5581,West,Enterprise,Gold
5582,East,SMB,Platinum
5583,South,SMB,Gold
5584,South,SMB,Silver
5585,North,SMB,Silver
5586,West,SMB,Silver
5587,East,SMB,Silver
5588,North,SMB,Gold
5589,North,SMB,Silver
5590,South,SMB,Gold
5591,East,SMB,Platinum
5592,East,SMB,Gold
5593,East,Enterprise,Platinum
5594,South,SMB,Gold
5595,South,SMB,Gold
5596,South,SMB,Gold
5597,South,SMB,Gold
5598,South,Enterprise,Silver
5599,West,Enterprise,Gold
5600,West,SMB,Silver
5601,East,SMB,Platinum
5602,North,Enterprise,Gold
5603,East,SMB,Gold
5604,North,Enterprise,Silver
5605,South,SMB,Gold
5606,North,SMB,Gold
5607,East,Enterprise,Platinum
5608,East,SMB,Gold
5609,North,SMB,Gold
5610,West,SMB,Silver
5611,South,SMB,Gold
5612,South,Enterprise,Platinum
5613,East,SMB,Gold
5614,West,SMB,Platinum
5615,North,Enterprise,Silver
5616,South,SMB,Silver
5617,West,SMB,Gold
5618,South,Enterprise,Gold
5619,West,Enterprise,Silver
5620,West,SMB,Platinum
5621,East,SMB,Gold
5622,South,Enterprise,Silver
5623,North,Enterprise,Gold
5624,East,Enterprise,Platinum
5625,East,SMB,Gold
5626,North,SMB,Silver
5627,East,SMB,Platinum
5628,West,Enterprise,Gold
5629,West,Enterprise,Silver
5630,South,SMB,Silver
5631,South,SMB,Gold
5632,North,SMB,Gold
5633,South,Enterprise,Gold
5634,West,SMB,Gold
5635,North,SMB,Gold
5636,North,SMB,Silver
5637,South,SMB,Platinum
5638,West,SMB,Platinum
5639,North,Enterprise,Gold
5640,West,Enterprise,Gold
5641,West,SMB,Silver
5642,West,SMB,Silver
5643,South,Enterprise,Gold
5644,East,SMB,Gold
5645,East,SMB,Gold
5646,North,Enterprise,Gold
5647,West,Enterprise,Gold
5648,South,Enterprise,Gold
5649,West,SMB,Platinum
5650,West,SMB,Gold
5651,South,SMB,Gold
5652,East,SMB,Gold
5653,West,Enterprise,Gold
5654,West,SMB,Silver
5655,East,Enterprise,Gold
5656,South,SMB,Silver
5657,North,SMB,Gold
5658,East,Enterprise,Gold
5659,North,SMB,Platinum
5660,North,SMB,Gold
5661,East,SMB,Silver
5662,West,SMB,Gold
5663,North,SMB,Gold
5664,North,SMB,Gold
5665,South,SMB,Platinum
5666,West,Enterprise,Gold
5667,North,SMB,Gold
5668,South,SMB,Gold
5669,West,SMB,Silver
5670,East,SMB,Gold
5671,East,SMB,Gold
5672,South,SMB,Gold
5673,East,SMB,Silver
5674,North,Enterprise,Silver
5675,West,Enterprise,Platinum
5676,North,Enterprise,Gold
5677,North,SMB,Gold
5678,East,SMB,Platinum
5679,North,Enterprise,Platinum
5680,East,SMB,Platinum
5681,West,Enterprise,Silver
5682,West,SMB,Gold
5683,North,SMB,Gold
5684,South,Enterprise,Gold
